Sender Id,Max of Date Created,Min of Date Created,Average of Amount,recency,frequency,monetary
12745,07/12/2023,21/09/2023,2084.7,126,3,6254.0
12747,29/01/2024,06/11/2023,1000.0,73,2,2000.0
12758,27/11/2023,22/10/2023,256.5,136,3,769.4
12766,27/10/2023,27/10/2023,7000.0,167,1,7000.0
12775,26/02/2024,26/02/2024,500.0,45,1,500.0
12800,09/02/2024,08/02/2024,7589.5,62,2,15179.0
12816,16/02/2024,16/02/2024,7550.0,55,1,7550.0
12840,02/01/2024,03/10/2023,1341.2,100,9,12071.0
12854,01/03/2024,06/12/2023,336.0,41,5,1680.0
12887,29/01/2024,05/09/2023,457.1,73,7,3200.0
12889,04/10/2023,25/09/2023,6258.5,190,3,18775.6
12985,28/02/2024,12/02/2024,3240.0,43,5,16200.0
12996,25/02/2024,20/10/2023,242.8,46,4,971.0
13002,27/01/2024,14/10/2023,131.2,75,5,656.0
13079,23/01/2024,15/09/2023,235.0,79,7,1645.0
13093,21/01/2024,21/01/2024,9999.0,81,1,9999.0
13169,04/02/2024,04/02/2024,38.1,67,1,38.1
13197,13/02/2024,13/11/2023,315.0,58,4,1260.0
13207,05/02/2024,10/09/2023,635.0,66,16,10160.0
13211,23/01/2024,23/01/2024,264.0,79,1,264.0
13350,26/01/2024,11/10/2023,571.7,76,3,1715.0
13388,14/12/2023,19/10/2023,206.7,119,3,620.0
13400,01/01/2024,16/10/2023,399.8,101,4,1599.0
13516,19/02/2024,19/02/2024,120.0,52,1,120.0
13530,13/11/2023,08/11/2023,221.0,150,2,442.0
13657,20/02/2024,18/10/2023,1053.0,51,5,5265.0
13662,04/02/2024,02/11/2023,1940.3,67,4,7761.4
13664,26/02/2024,26/10/2023,466.2,45,5,2331.0
13743,03/02/2024,29/01/2024,147.5,68,2,295.0
13810,29/12/2023,30/09/2023,375.0,104,4,1500.0
13824,16/02/2024,30/11/2023,2266.7,55,3,6800.0
13839,10/02/2024,24/01/2024,2479.0,61,2,4958.0
13843,17/01/2024,20/09/2023,1733.3,85,3,5200.0
13851,25/02/2024,20/09/2023,517.8,46,5,2589.0
13853,18/02/2024,12/11/2023,1000.5,53,2,2001.0
13859,27/02/2024,12/01/2024,613.8,44,4,2455.0
13900,25/11/2023,21/09/2023,730.8,138,4,2923.0
13910,20/10/2023,15/10/2023,7500.0,174,2,15000.0
13918,16/02/2024,14/11/2023,1816.7,55,3,5450.0
13933,29/12/2023,01/09/2023,2028.0,104,2,4056.0
13939,15/02/2024,09/09/2023,994.3,56,3,2983.0
13969,27/02/2024,30/11/2023,1266.7,44,3,3800.0
13971,27/02/2024,23/02/2024,275.0,44,2,550.0
13980,23/02/2024,01/10/2023,500.0,48,6,3000.0
13991,05/02/2024,11/12/2023,1170.2,66,3,3510.6
14007,02/01/2024,10/10/2023,1765.0,100,4,7060.0
16165,04/10/2023,04/10/2023,398.0,190,1,398.0
16211,29/02/2024,27/10/2023,165.0,42,2,330.0
16268,01/03/2024,26/09/2023,1198.4,41,8,9587.0
16300,30/01/2024,12/10/2023,600.0,72,3,1800.0
16338,14/10/2023,14/10/2023,6500.0,180,1,6500.0
16383,21/02/2024,28/09/2023,118.3,50,8,946.0
16396,15/10/2023,15/10/2023,800.0,179,1,800.0
16424,26/12/2023,26/12/2023,3793.0,107,1,3793.0
16467,18/10/2023,18/10/2023,700.0,176,1,700.0
16495,11/01/2024,01/10/2023,440.0,91,5,2200.0
16596,24/02/2024,08/09/2023,240.0,47,4,960.0
16640,11/02/2024,25/09/2023,177.0,60,5,885.0
16661,14/02/2024,15/09/2023,593.3,57,6,3560.0
16693,11/12/2023,16/10/2023,1445.0,122,2,2890.0
16696,16/02/2024,13/09/2023,1003.3,55,3,3009.9
16727,04/02/2024,16/10/2023,1183.4,67,5,5917.0
16823,05/01/2024,05/01/2024,1506.9,97,1,1506.9
16831,15/02/2024,15/09/2023,377.0,56,6,2262.0
16878,17/02/2024,13/10/2023,4700.0,54,2,9400.0
16897,04/01/2024,04/01/2024,608.0,98,1,608.0
16912,15/01/2024,15/01/2024,190.3,87,1,190.3
16927,02/01/2024,27/11/2023,961.7,100,3,2885.0
16968,25/02/2024,17/02/2024,1140.0,46,2,2280.0
17044,28/01/2024,26/09/2023,846.0,74,5,4230.0
17055,19/02/2024,18/09/2023,330.6,52,21,6941.6
17093,23/11/2023,05/11/2023,570.0,140,3,1710.0
17132,23/10/2023,23/10/2023,1350.0,171,1,1350.0
17204,30/01/2024,04/09/2023,1703.0,72,5,8515.0
17235,23/02/2024,01/10/2023,512.2,48,13,6658.1
17237,01/10/2023,01/10/2023,950.0,193,1,950.0
17252,10/01/2024,10/01/2024,50.0,92,1,50.0
17256,20/09/2023,20/09/2023,3000.0,204,1,3000.0
17366,12/10/2023,12/10/2023,500.0,182,1,500.0
17400,18/12/2023,18/12/2023,152.0,115,1,152.0
17411,10/12/2023,10/12/2023,779.0,123,1,779.0
17413,28/09/2023,28/09/2023,500.0,196,1,500.0
17424,17/02/2024,17/02/2024,1000.0,54,1,1000.0
17433,20/01/2024,20/01/2024,1000.0,82,1,1000.0
17434,19/02/2024,20/09/2023,428.6,52,7,3000.0
17475,05/02/2024,05/02/2024,1150.0,66,1,1150.0
17480,24/02/2024,28/09/2023,276.3,47,7,1934.1
17509,29/09/2023,29/09/2023,300.0,195,1,300.0
17516,16/10/2023,16/10/2023,80.0,178,1,80.0
17579,26/01/2024,02/10/2023,457.6,76,5,2288.0
17586,03/03/2024,13/10/2023,896.0,39,3,2688.0
17642,07/01/2024,13/11/2023,1632.1,95,4,6528.5
17665,13/02/2024,13/02/2024,200.0,58,1,200.0
17668,20/02/2024,17/12/2023,1397.5,51,2,2795.0
17712,25/02/2024,25/02/2024,2000.0,46,1,2000.0
17745,27/02/2024,29/09/2023,974.4,44,14,13642.0
17749,21/09/2023,21/09/2023,250.0,203,1,250.0
17817,20/09/2023,20/09/2023,300.0,204,1,300.0
17824,12/10/2023,12/10/2023,380.0,182,1,380.0
17825,18/12/2023,08/09/2023,1000.0,115,2,2000.0
17839,10/11/2023,20/10/2023,90.0,153,3,269.9
17843,20/02/2024,20/09/2023,673.4,51,7,4714.0
17858,02/12/2023,17/09/2023,333.0,131,5,1665.0
17885,31/10/2023,11/10/2023,5199.5,163,2,10399.0
17891,31/01/2024,03/10/2023,1757.5,71,2,3515.0
17899,17/01/2024,17/01/2024,200.0,85,1,200.0
17926,16/02/2024,06/10/2023,2670.0,55,5,13350.0
17954,12/02/2024,03/09/2023,414.9,59,7,2904.0
17956,08/10/2023,08/10/2023,700.0,186,1,700.0
17967,10/02/2024,07/10/2023,1301.7,61,6,7810.0
18088,03/03/2024,03/03/2024,5000.0,39,1,5000.0
18105,07/01/2024,20/09/2023,289.0,95,2,578.0
18143,05/01/2024,05/01/2024,7500.0,97,1,7500.0
18219,20/11/2023,10/09/2023,930.3,143,3,2791.0
18239,18/02/2024,25/09/2023,137.5,53,4,550.0
18252,06/10/2023,06/10/2023,7600.0,188,1,7600.0
18292,02/12/2023,04/09/2023,700.0,131,6,4200.0
18295,18/02/2024,15/10/2023,337.8,53,8,2702.2
18304,01/03/2024,06/09/2023,2285.7,41,7,16000.0
18318,24/02/2024,11/09/2023,335.6,47,24,8055.3
18321,21/02/2024,13/09/2023,872.1,50,7,6105.0
18338,27/02/2024,04/10/2023,140.0,44,5,700.0
18358,19/01/2024,20/09/2023,833.3,83,3,2500.0
18360,07/01/2024,29/12/2023,624.5,95,2,1249.0
18369,12/02/2024,10/09/2023,435.0,59,6,2610.0
18416,20/09/2023,20/09/2023,500.0,204,1,500.0
18428,10/11/2023,15/10/2023,264.7,153,2,529.4
18552,01/03/2024,13/09/2023,856.2,41,9,7706.0
18556,27/02/2024,05/10/2023,633.3,44,6,3800.0
18564,08/02/2024,10/01/2024,130.0,63,2,260.0
18603,02/03/2024,18/09/2023,823.6,40,9,7412.6
18671,27/12/2023,01/10/2023,1093.1,106,8,8744.7
18677,01/03/2024,08/09/2023,1526.7,41,6,9160.0
18681,06/12/2023,06/12/2023,760.0,127,2,1520.0
18700,23/01/2024,06/10/2023,342.5,79,2,685.0
18712,30/12/2023,30/12/2023,600.0,103,1,600.0
18730,15/01/2024,15/01/2024,150.0,87,1,150.0
18756,16/01/2024,16/01/2024,550.0,86,1,550.0
18765,02/02/2024,13/09/2023,4000.0,69,5,20000.0
18788,21/01/2024,21/01/2024,400.0,81,1,400.0
18790,01/01/2024,07/10/2023,874.6,101,4,3498.5
18811,03/03/2024,15/09/2023,720.7,39,10,7207.0
18849,09/01/2024,06/09/2023,1550.0,93,3,4650.0
18898,08/02/2024,08/02/2024,501.0,63,1,501.0
18930,13/11/2023,13/11/2023,100.0,150,1,100.0
18954,20/02/2024,20/02/2024,494.0,51,1,494.0
18970,16/02/2024,19/09/2023,1227.8,55,9,11050.0
19062,08/02/2024,08/02/2024,500.0,63,1,500.0
19075,18/02/2024,22/11/2023,1300.0,53,3,3900.0
19108,06/12/2023,06/12/2023,1000.0,127,1,1000.0
19166,24/02/2024,14/01/2024,4603.8,47,4,18415.0
19315,26/02/2024,17/09/2023,640.2,45,5,3201.0
19328,03/02/2024,30/09/2023,1066.8,68,4,4267.0
19361,07/11/2023,26/09/2023,569.0,156,2,1138.0
19381,06/11/2023,12/09/2023,1000.0,157,2,2000.0
19412,12/02/2024,09/01/2024,2622.0,59,3,7866.0
19413,21/02/2024,09/10/2023,790.0,50,4,3160.0
19421,24/11/2023,24/11/2023,9500.0,139,1,9500.0
19503,10/11/2023,16/10/2023,1950.0,153,4,7800.0
19507,22/02/2024,09/11/2023,475.0,49,4,1900.0
19531,12/12/2023,07/10/2023,849.3,121,6,5096.0
19545,14/11/2023,14/11/2023,1000.5,149,2,2001.0
19555,19/02/2024,08/09/2023,583.3,52,6,3500.0
19565,16/02/2024,05/09/2023,591.1,55,13,7684.5
19576,24/02/2024,05/09/2023,520.9,47,13,6771.2
19589,19/01/2024,19/01/2024,1512.0,83,1,1512.0
19595,27/02/2024,07/02/2024,7566.7,44,3,22700.0
19596,23/01/2024,22/09/2023,272.7,79,6,1636.0
19612,01/01/2024,01/01/2024,76.0,101,1,76.0
19704,04/12/2023,03/09/2023,501.0,129,4,2004.0
19710,12/02/2024,17/09/2023,766.8,59,6,4601.0
19715,10/02/2024,10/02/2024,3000.0,61,1,3000.0
19789,08/02/2024,02/10/2023,1000.0,63,4,4000.0
19805,25/11/2023,25/11/2023,100.0,138,1,100.0
19807,26/02/2024,13/09/2023,989.0,45,4,3956.0
19813,02/03/2024,06/09/2023,205.9,40,24,4941.1
19850,25/12/2023,10/11/2023,270.8,108,4,1083.0
19882,15/01/2024,26/09/2023,7563.3,87,3,22690.0
19889,02/03/2024,05/09/2023,422.6,40,5,2113.0
19966,13/02/2024,28/11/2023,554.0,58,7,3878.0
20033,08/09/2023,08/09/2023,100.0,216,1,100.0
20054,01/12/2023,01/12/2023,7500.0,132,1,7500.0
20056,27/01/2024,25/09/2023,700.0,75,5,3500.0
20058,15/02/2024,12/10/2023,134.2,56,5,671.0
20081,10/11/2023,10/11/2023,400.0,153,1,400.0
20101,16/10/2023,16/10/2023,250.0,178,1,250.0
20109,13/10/2023,13/10/2023,1000.0,181,1,1000.0
20153,16/02/2024,16/02/2024,607.0,55,1,607.0
20173,13/10/2023,05/09/2023,856.5,181,2,1713.0
20200,24/09/2023,20/09/2023,1000.0,200,3,3000.0
20207,25/11/2023,25/11/2023,7200.0,138,1,7200.0
20223,03/10/2023,03/10/2023,79.0,191,1,79.0
20242,18/01/2024,03/11/2023,961.0,84,3,2883.0
20254,12/02/2024,12/02/2024,759.0,59,1,759.0
20293,20/10/2023,16/10/2023,1500.0,174,2,3000.0
20304,28/01/2024,08/09/2023,3005.7,74,6,18034.0
20321,15/11/2023,12/09/2023,254.3,148,3,763.0
20337,25/01/2024,21/11/2023,5000.0,77,2,10000.0
20355,13/12/2023,13/12/2023,241.7,120,1,241.7
20415,29/12/2023,29/12/2023,2275.0,104,1,2275.0
20422,28/11/2023,28/11/2023,2040.0,135,1,2040.0
20455,14/11/2023,14/11/2023,1513.0,149,1,1513.0
20464,10/11/2023,10/11/2023,760.0,153,1,760.0
20476,02/03/2024,04/10/2023,225.0,40,4,900.0
20518,29/02/2024,29/02/2024,761.0,42,1,761.0
20521,29/02/2024,09/11/2023,264.0,42,5,1320.0
20537,05/02/2024,10/09/2023,137.1,66,6,822.5
20545,19/11/2023,10/10/2023,150.4,144,3,451.2
20607,08/11/2023,08/11/2023,710.0,155,1,710.0
20620,04/01/2024,20/09/2023,800.0,98,3,2400.0
20640,23/02/2024,15/09/2023,1417.6,48,11,15594.0
20652,02/03/2024,02/03/2024,230.0,40,1,230.0
20667,08/01/2024,08/01/2024,195.0,94,1,195.0
20683,08/10/2023,02/09/2023,6604.3,186,5,33021.5
20688,15/02/2024,03/11/2023,1857.1,56,7,13000.0
20794,11/11/2023,10/09/2023,329.3,152,6,1976.0
20855,18/02/2024,04/09/2023,431.5,53,8,3452.0
20869,31/01/2024,04/12/2023,123.9,71,6,743.5
20892,16/01/2024,05/12/2023,3818.8,86,2,7637.7
20922,06/12/2023,06/12/2023,567.0,127,1,567.0
20949,21/11/2023,21/11/2023,500.0,142,1,500.0
20954,14/10/2023,13/09/2023,153.8,180,4,615.0
21124,28/11/2023,28/11/2023,1000.0,135,1,1000.0
21169,01/03/2024,24/01/2024,717.3,41,3,2151.9
21184,10/02/2024,11/09/2023,690.0,61,4,2760.0
21209,24/09/2023,24/09/2023,5000.0,200,1,5000.0
21251,01/01/2024,09/10/2023,104.1,101,4,416.4
21307,16/10/2023,16/10/2023,1500.0,178,1,1500.0
21325,16/01/2024,18/11/2023,201.2,86,6,1207.2
21422,10/01/2024,10/01/2024,837.0,92,1,837.0
21428,15/01/2024,15/01/2024,350.0,87,1,350.0
21459,26/02/2024,25/01/2024,925.0,45,2,1850.0
21495,06/02/2024,24/01/2024,479.0,65,2,958.0
21531,18/02/2024,18/02/2024,750.0,53,1,750.0
21540,24/12/2023,05/11/2023,787.3,109,3,2362.0
21572,25/02/2024,25/02/2024,1000.0,46,1,1000.0
21581,17/02/2024,03/09/2023,270.0,54,2,540.0
21630,20/09/2023,20/09/2023,338.6,204,2,677.3
21647,24/11/2023,08/09/2023,2094.0,139,2,4188.0
21713,02/10/2023,02/10/2023,3500.0,192,1,3500.0
21727,15/02/2024,05/12/2023,670.0,56,5,3350.0
21728,12/02/2024,15/09/2023,264.3,59,7,1850.0
21824,09/11/2023,09/11/2023,1900.0,154,1,1900.0
21847,24/02/2024,11/09/2023,527.4,47,7,3692.0
21874,25/01/2024,07/10/2023,1225.0,77,4,4900.0
21910,26/09/2023,26/09/2023,4162.0,198,1,4162.0
21938,31/01/2024,02/10/2023,213.7,71,9,1923.0
21986,08/02/2024,08/02/2024,2300.0,63,1,2300.0
22041,21/12/2023,05/12/2023,3000.0,112,2,6000.0
22047,16/02/2024,19/10/2023,460.0,55,5,2300.0
22101,13/02/2024,18/11/2023,466.0,58,5,2330.0
22141,08/12/2023,08/12/2023,2999.0,125,1,2999.0
22154,15/10/2023,15/10/2023,200.0,179,2,400.0
22155,12/02/2024,10/11/2023,152.0,59,2,304.0
22172,02/03/2024,14/10/2023,654.2,40,7,4579.5
22176,25/02/2024,23/09/2023,1125.0,46,8,9000.0
22216,15/10/2023,15/10/2023,1000.0,179,1,1000.0
22270,11/10/2023,11/10/2023,1500.0,183,1,1500.0
22274,10/02/2024,16/10/2023,1933.5,61,5,9667.3
22328,18/10/2023,18/10/2023,500.0,176,1,500.0
22336,19/02/2024,14/10/2023,800.0,52,5,4000.0
22345,04/12/2023,04/12/2023,1000.0,129,1,1000.0
22348,21/02/2024,06/09/2023,633.3,50,3,1900.0
22378,16/02/2024,29/09/2023,1415.0,55,4,5660.0
22380,18/01/2024,05/11/2023,2100.0,84,5,10500.0
22420,01/03/2024,08/10/2023,503.3,41,6,3020.0
22433,31/01/2024,06/10/2023,1135.2,71,5,5676.0
22435,12/01/2024,12/01/2024,2400.0,90,1,2400.0
22465,22/02/2024,17/10/2023,1373.5,49,4,5494.0
22478,19/02/2024,21/09/2023,615.4,52,5,3077.0
22480,06/12/2023,20/11/2023,4733.3,127,3,14200.0
22490,10/10/2023,10/10/2023,379.0,184,1,379.0
22543,06/12/2023,02/09/2023,541.3,127,3,1624.0
22567,14/12/2023,23/10/2023,2000.0,119,2,4000.0
22615,26/02/2024,08/09/2023,600.0,45,10,6000.0
22657,29/02/2024,04/09/2023,573.8,42,8,4590.0
22748,15/09/2023,15/09/2023,379.3,209,1,379.3
22784,17/01/2024,17/01/2024,114.0,85,1,114.0
22802,11/10/2023,11/10/2023,1000.0,183,1,1000.0
22803,03/03/2024,01/09/2023,875.2,39,17,14878.0
22817,22/01/2024,22/01/2024,1141.0,80,1,1141.0
22847,31/01/2024,31/01/2024,350.0,71,1,350.0
22859,01/10/2023,06/09/2023,545.0,193,2,1090.0
22867,08/11/2023,08/11/2023,500.0,155,1,500.0
22884,11/02/2024,11/02/2024,500.0,60,1,500.0
22891,12/02/2024,14/09/2023,352.4,59,7,2467.0
22903,09/11/2023,09/11/2023,1900.0,154,1,1900.0
22912,01/02/2024,07/09/2023,666.7,70,3,2000.0
22916,04/10/2023,04/10/2023,760.0,190,1,760.0
22933,21/09/2023,21/09/2023,227.0,203,1,227.0
22963,18/12/2023,18/12/2023,10.0,115,1,10.0
23003,23/02/2024,20/02/2024,1600.2,48,5,8001.0
23011,21/02/2024,06/09/2023,2000.0,50,3,6000.0
23042,13/10/2023,05/10/2023,750.0,181,2,1500.0
23083,07/01/2024,07/01/2024,460.0,95,1,460.0
23120,18/11/2023,18/11/2023,1513.0,145,1,1513.0
23121,03/11/2023,04/10/2023,750.0,160,2,1500.0
23127,29/02/2024,29/09/2023,666.0,42,4,2664.0
23136,18/01/2024,29/12/2023,3048.5,84,2,6097.0
23163,29/02/2024,08/09/2023,154.7,42,4,618.7
23185,12/12/2023,08/11/2023,5295.5,121,4,21182.0
23235,08/01/2024,19/09/2023,1000.4,94,5,5002.0
23260,24/01/2024,03/09/2023,468.3,78,4,1873.1
23265,01/03/2024,28/09/2023,252.4,41,7,1767.0
23285,07/09/2023,07/09/2023,129.0,217,1,129.0
23296,02/03/2024,04/10/2023,281.7,40,6,1690.0
23359,08/10/2023,08/10/2023,997.0,186,1,997.0
23361,05/10/2023,05/10/2023,303.0,189,1,303.0
23382,10/02/2024,10/02/2024,152.0,61,1,152.0
23398,01/03/2024,01/03/2024,190.3,41,1,190.3
23422,03/03/2024,08/02/2024,600.0,39,2,1200.0
23441,31/12/2023,06/09/2023,356.4,102,5,1782.0
23463,21/02/2024,21/02/2024,7000.0,50,1,7000.0
23528,23/02/2024,12/10/2023,580.5,48,10,5805.0
23570,01/03/2024,08/11/2023,1889.3,41,5,9446.7
23576,18/02/2024,02/09/2023,831.4,53,9,7483.0
23600,30/12/2023,12/09/2023,835.0,103,4,3340.0
23604,28/02/2024,19/09/2023,116.7,43,6,700.0
23691,13/10/2023,13/10/2023,305.0,181,1,305.0
23725,13/02/2024,13/02/2024,5000.0,58,1,5000.0
23735,17/09/2023,17/09/2023,7500.0,207,2,15000.0
23780,18/02/2024,24/09/2023,728.0,53,4,2912.0
23811,09/02/2024,14/09/2023,1297.3,62,13,16865.0
23828,27/02/2024,31/01/2024,293.3,44,6,1760.1
23887,27/02/2024,14/09/2023,601.1,44,9,5410.0
23890,13/02/2024,13/02/2024,1220.0,58,1,1220.0
23901,28/02/2024,14/10/2023,485.5,43,6,2913.0
23909,16/11/2023,03/11/2023,683.3,147,3,2050.0
24007,29/12/2023,29/12/2023,759.0,104,1,759.0
24024,08/10/2023,11/09/2023,149.3,186,3,448.0
24052,06/02/2024,11/09/2023,2038.0,65,6,12228.0
24061,24/02/2024,24/11/2023,528.9,47,14,7404.0
24129,13/11/2023,13/11/2023,76.0,150,1,76.0
24146,26/02/2024,07/09/2023,226.4,45,7,1585.0
24267,03/11/2023,03/11/2023,1515.0,160,1,1515.0
24272,03/02/2024,03/02/2024,997.0,68,1,997.0
24344,23/02/2024,06/09/2023,1116.7,48,6,6700.0
24362,04/10/2023,04/10/2023,2000.0,190,1,2000.0
24387,02/01/2024,11/09/2023,333.3,100,3,1000.0
24391,18/01/2024,18/01/2024,3200.0,84,1,3200.0
24435,14/02/2024,20/11/2023,3151.0,57,3,9453.0
24482,23/02/2024,23/02/2024,500.0,48,1,500.0
24500,29/12/2023,09/11/2023,850.0,104,2,1700.0
24502,15/01/2024,15/01/2024,800.0,87,1,800.0
24533,22/02/2024,02/10/2023,1580.0,49,5,7900.0
24536,02/03/2024,17/10/2023,6031.5,40,2,12063.0
24585,14/11/2023,18/09/2023,379.0,149,2,758.1
24611,15/10/2023,13/09/2023,232.5,179,2,465.0
24622,27/12/2023,07/12/2023,1683.3,106,3,5050.0
24636,26/01/2024,10/01/2024,3666.0,76,3,10998.0
24641,19/09/2023,19/09/2023,10000.0,205,1,10000.0
24647,28/02/2024,07/09/2023,777.8,43,9,7000.0
24669,17/02/2024,15/10/2023,1534.9,54,2,3069.8
24683,22/02/2024,03/09/2023,502.6,49,7,3518.0
24694,11/09/2023,11/09/2023,775.0,213,1,775.0
24729,21/02/2024,03/09/2023,320.4,50,17,5447.0
24800,29/02/2024,07/09/2023,4177.0,42,4,16708.0
24873,10/01/2024,12/12/2023,460.0,92,2,920.0
24919,20/10/2023,20/10/2023,1500.0,174,1,1500.0
24954,09/11/2023,06/09/2023,225.0,154,2,450.0
24998,24/02/2024,10/10/2023,476.3,47,4,1905.0
25034,09/01/2024,09/01/2024,500.0,93,1,500.0
25114,16/02/2024,25/01/2024,1750.0,55,2,3500.0
25145,01/03/2024,12/09/2023,422.0,41,5,2110.0
25180,11/02/2024,28/09/2023,259.8,60,7,1818.4
25223,14/02/2024,11/09/2023,4500.0,57,5,22500.0
25242,26/02/2024,21/01/2024,1042.5,45,2,2085.0
25347,11/02/2024,30/09/2023,916.7,60,3,2750.0
25396,01/03/2024,11/09/2023,163.8,41,16,2621.0
25433,19/10/2023,15/09/2023,333.3,175,3,1000.0
25459,06/02/2024,06/09/2023,450.0,65,7,3150.0
25467,09/02/2024,19/01/2024,200.0,62,2,400.0
25490,20/02/2024,20/02/2024,500.0,51,1,500.0
25508,24/11/2023,24/11/2023,100.0,139,1,100.0
25523,29/01/2024,11/09/2023,150.0,73,5,750.0
25566,12/02/2024,16/10/2023,1021.7,59,7,7152.0
25609,21/01/2024,28/09/2023,1176.5,81,4,4706.0
25618,26/02/2024,26/02/2024,495.0,45,1,495.0
25641,07/02/2024,25/10/2023,392.3,64,3,1177.0
25667,30/11/2023,25/09/2023,1136.0,133,5,5680.0
25672,21/01/2024,30/12/2023,1000.0,81,2,2000.0
25677,27/02/2024,27/02/2024,800.0,44,1,800.0
25717,26/02/2024,26/02/2024,3900.0,45,1,3900.0
25735,12/11/2023,25/09/2023,433.3,151,3,1300.0
25771,06/02/2024,03/10/2023,1007.8,65,5,5039.0
25808,01/03/2024,01/03/2024,500.0,41,1,500.0
25835,01/02/2024,01/02/2024,2283.0,70,1,2283.0
25895,16/02/2024,28/09/2023,1647.5,55,6,9885.0
25942,20/11/2023,20/11/2023,4000.0,143,1,4000.0
26026,05/10/2023,22/09/2023,312.5,189,2,625.0
26033,23/09/2023,11/09/2023,569.7,201,2,1139.5
26038,22/02/2024,30/10/2023,1069.5,49,4,4278.1
26114,03/03/2024,03/03/2024,3000.0,39,1,3000.0
26131,05/01/2024,10/10/2023,1000.0,97,2,2000.0
26152,01/03/2024,01/03/2024,192.0,41,1,192.0
26160,21/01/2024,21/01/2024,1000.0,81,1,1000.0
26173,30/10/2023,30/10/2023,1000.0,164,1,1000.0
26175,23/02/2024,05/12/2023,1550.0,48,2,3100.0
26183,25/02/2024,12/01/2024,717.2,46,6,4303.0
26192,05/02/2024,09/10/2023,1327.5,66,2,2655.0
26194,19/01/2024,09/11/2023,365.1,83,15,5477.0
26195,02/01/2024,02/01/2024,2500.0,100,1,2500.0
26207,04/03/2024,19/02/2024,1500.0,38,2,3000.0
26251,16/02/2024,26/11/2023,103.5,55,4,414.0
26258,08/01/2024,19/12/2023,210.7,94,3,632.0
26284,17/10/2023,17/10/2023,1200.0,177,1,1200.0
26343,28/02/2024,05/10/2023,609.2,43,10,6092.0
26345,26/01/2024,26/01/2024,99.0,76,1,99.0
26356,06/11/2023,22/10/2023,120.0,157,2,240.0
26357,04/12/2023,16/11/2023,805.0,129,2,1610.0
26388,09/09/2023,09/09/2023,760.0,215,1,760.0
26407,09/02/2024,08/11/2023,1333.7,62,3,4001.0
26413,21/02/2024,27/09/2023,914.2,50,6,5485.0
26431,13/02/2024,13/02/2024,3000.0,58,1,3000.0
26494,13/02/2024,12/11/2023,88.0,58,2,176.0
26513,22/01/2024,13/10/2023,666.7,80,3,2000.0
26582,02/03/2024,13/09/2023,500.0,40,2,1000.0
26593,11/12/2023,06/09/2023,327.0,122,2,654.0
26616,02/01/2024,02/01/2024,2500.0,100,2,5000.0
26619,29/12/2023,29/12/2023,3800.0,104,1,3800.0
26663,02/03/2024,15/09/2023,1800.0,40,5,9000.0
26708,20/02/2024,05/12/2023,350.0,51,2,700.0
26714,07/01/2024,07/01/2024,304.0,95,1,304.0
26775,27/02/2024,27/02/2024,800.0,44,1,800.0
26782,22/02/2024,23/10/2023,201.9,49,5,1009.6
26801,01/03/2024,14/10/2023,403.7,41,3,1211.0
26806,22/02/2024,16/01/2024,1262.5,49,4,5050.0
26832,20/02/2024,24/01/2024,140.0,51,3,420.0
26834,21/09/2023,21/09/2023,5000.0,203,1,5000.0
26841,25/01/2024,16/09/2023,4175.0,77,4,16700.0
26864,26/02/2024,11/11/2023,771.8,45,6,4631.0
26918,05/02/2024,30/11/2023,1073.3,66,3,3220.0
26921,15/10/2023,15/10/2023,2000.0,179,1,2000.0
26941,03/03/2024,12/09/2023,98.8,39,11,1086.5
26946,01/11/2023,09/09/2023,450.0,162,2,900.0
26953,29/10/2023,29/10/2023,2550.0,165,1,2550.0
26956,24/09/2023,24/09/2023,10.0,200,1,10.0
26973,16/09/2023,16/09/2023,200.0,208,1,200.0
26982,01/02/2024,16/09/2023,499.8,70,4,1999.0
26988,10/01/2024,10/01/2024,460.0,92,1,460.0
26994,15/02/2024,15/02/2024,3795.0,56,1,3795.0
27011,02/03/2024,21/09/2023,463.6,40,7,3245.0
27014,22/02/2024,06/10/2023,450.0,49,2,900.0
27024,26/02/2024,25/09/2023,881.0,45,4,3524.0
27054,14/02/2024,15/09/2023,317.5,57,4,1270.0
27055,30/01/2024,12/10/2023,1083.0,72,4,4332.0
27056,11/01/2024,15/09/2023,227.3,91,10,2273.0
27118,14/02/2024,18/12/2023,457.0,57,3,1371.0
27123,18/09/2023,18/09/2023,1000.0,206,1,1000.0
27164,20/12/2023,11/10/2023,1111.2,113,3,3333.5
27181,15/10/2023,14/09/2023,757.7,179,2,1515.4
27184,29/01/2024,11/09/2023,655.7,73,7,4590.0
27193,08/02/2024,03/09/2023,285.9,63,9,2573.0
27196,19/12/2023,16/11/2023,733.7,114,3,2201.0
27210,29/02/2024,09/10/2023,332.5,42,8,2659.7
27211,31/01/2024,11/11/2023,350.0,71,2,700.0
27215,30/01/2024,30/01/2024,152.0,72,1,152.0
27225,13/02/2024,13/02/2024,1200.0,58,2,2400.0
27254,10/12/2023,10/12/2023,2270.0,123,1,2270.0
27261,04/01/2024,04/01/2024,377.0,98,1,377.0
27287,26/01/2024,06/09/2023,577.8,76,8,4622.0
27319,26/09/2023,26/09/2023,2600.0,198,1,2600.0
27326,29/12/2023,29/12/2023,3500.0,104,1,3500.0
27338,24/01/2024,24/01/2024,4000.0,78,1,4000.0
